position,adverbial indicator,NP-VP-NP,,score
0.2,0.4,0.2,0.9,0.6453621298336302
0.1,0.5,0.4,0.0,0.6182795533540282
0.8,0.4,0.2,0.7,0.6439607373100467
0.4,0.0,0.8,0.7,0.6439607373100469
0.2,0.5,0.9,0.7,0.653705788898919
0.2,0.2,0.8,0.1,0.6121082273236671
0.5,0.7,0.6,0.8,0.6377645233190659
0.0,0.0,0.2,0.5,0.6174956577011977
0.0,0.1,0.8,0.0,0.7320291450753083
0.1,0.5,0.2,0.2,0.6562251497818139
0.4,0.2,0.4,0.5,0.6439607373100469
0.1,0.9,0.1,0.6,0.6093763782080023
0.2,0.1,0.0,0.5,0.637910856688219
0.1,0.6,0.3,0.9,0.6451534573533259
0.0,0.7,0.2,0.8,0.6439607373100469
0.3,0.2,0.7,0.7,0.6377645233190659
0.1,0.8,0.0,0.4,0.6182795533540283
0.1,0.5,0.5,0.9,0.6439607373100469
0.2,0.9,0.5,0.6,0.6098497114898191
0.1,0.7,0.2,0.9,0.6520254565472383
0.6,0.9,0.0,0.8,0.6261763387446929
0.2,0.0,0.6,0.1,0.6440714106331328
0.2,0.7,0.3,0.7,0.6439607373100468
0.0,0.1,0.8,0.2,0.7252403940460869
0.1,0.5,0.9,0.8,0.7252403940460869
0.5,0.2,0.6,0.0,0.6229435473174132
0.4,0.6,0.1,0.1,0.6063626724340492
0.3,0.0,0.3,0.2,0.6447956743760519
0.5,0.0,0.4,0.0,0.6440714106331326
0.2,0.1,0.8,0.0,0.637282707003176
0.2,0.1,0.4,0.2,0.6453621298336301
0.3,0.6,0.9,0.1,0.606473345757135
0.1,0.8,0.8,0.7,0.6064733457571347
0.2,0.4,0.3,0.0,0.5906067050847684
0.1,0.8,0.3,0.1,0.6773879088196745
0.1,0.6,0.8,0.3,0.7497773718901823
0.3,0.1,0.1,0.3,0.6439607373100468
0.9,0.9,0.6,0.5,0.6207724856690557
0.2,0.7,0.9,0.9,0.6439607373100467
0.8,0.4,0.3,0.2,0.616743475029038
0.2,0.2,0.8,0.3,0.5792043996190764
0.3,0.5,0.7,0.4,0.618650764651659
0.1,0.6,0.6,0.1,0.6064733457571347
0.2,0.4,0.9,0.4,0.6397099850646715
0.1,0.7,0.0,0.6,0.6144852616543802
0.2,0.2,0.3,0.0,0.606473345757135
0.1,0.5,0.0,0.5,0.6439607373100467
0.2,0.8,0.8,0.9,0.6379108566882192
0.4,0.8,0.2,0.1,0.5860560763011831
0.1,0.9,0.7,0.9,0.6408166438436919
0.2,0.1,0.0,0.6,0.6453621298336301
0.0,0.3,0.1,0.4,0.6390473296442878
0.1,0.8,0.5,0.9,0.6190807273491088
0.6,0.4,0.8,0.1,0.6076335629190371
0.1,0.5,0.4,0.1,0.6400396881749814
0.1,0.7,0.7,0.9,0.6439607373100469
0.1,0.7,0.5,0.4,0.6144852616543803
0.8,0.4,0.3,0.4,0.6439607373100467
0.1,0.0,0.9,0.5,0.6453621298336301
0.1,0.6,0.1,0.9,0.6453621298336301
0.5,0.7,0.7,0.2,0.6064733457571351
0.1,0.5,0.7,0.9,0.6451534573533259
0.1,0.8,0.0,0.5,0.6063626724340491
0.1,0.5,0.2,0.3,0.5860560763011831
0.1,0.6,0.4,0.0,0.6798667194011593
0.0,0.2,0.4,0.9,0.6248497578306278
0.1,0.7,0.3,0.0,0.5906067050847685
0.3,0.3,0.7,0.8,0.6451534573533259
0.2,0.6,0.7,0.5,0.6008678631186666
0.1,0.5,0.6,0.0,0.5874686424126448
0.0,0.2,0.1,0.6,0.6882961556949996
0.1,0.8,0.8,0.8,0.721835949293033
0.1,0.5,0.9,0.9,0.6249009630030296
0.2,0.5,0.4,0.6,0.6439607373100468
0.2,0.8,0.9,0.0,0.5940743268581665
0.1,0.8,0.3,0.2,0.587468642412645
0.6,0.4,0.8,0.5,0.6377645233190659
0.2,0.3,0.3,0.0,0.587468642412645
0.7,0.8,0.2,0.2,0.6155076763766503
0.3,0.0,0.3,0.5,0.6397099850646715
0.1,0.1,0.8,0.7,0.6440714106331324
0.2,0.2,0.3,0.1,0.6008678631186666
0.2,0.7,0.3,0.9,0.6570852308490643
0.1,0.6,0.8,0.4,0.618279553354028
0.9,0.9,0.7,0.3,0.6267862285502064
0.3,0.1,0.9,0.5,0.6658008465895225
0.4,0.2,0.5,0.1,0.6168541483521238
0.3,0.1,0.1,0.5,0.6439607373100468
0.2,0.3,0.7,0.5,0.7360422723432982
0.1,0.6,0.6,0.2,0.5901355441137781
0.1,0.7,0.0,0.7,0.6453621298336301
0.8,0.4,0.3,0.8,0.6453621298336301
0.0,0.2,0.1,0.9,0.6033000262661381
0.1,0.8,0.6,0.0,0.625620194389016
0.2,0.6,0.0,0.1,0.6063626724340491
0.2,0.4,0.3,0.2,0.587468642412645
0.2,0.0,0.1,0.8,0.6377645233190659
0.1,0.7,0.8,0.0,0.6784037278486992
0.1,0.5,0.0,0.6,0.6377542048855828
0.2,0.1,0.8,0.2,0.6440714106331327
0.2,0.1,0.4,0.4,0.6451534573533259
0.2,0.4,0.9,0.6,0.6440714106331327
0.1,0.5,0.4,0.2,0.6608958585913598
0.0,0.2,0.6,0.3,0.6248497578306279
0.1,0.6,0.2,0.0,0.5955992039822925
0.2,0.7,0.4,0.0,0.5874686424126448
0.1,0.5,0.8,0.0,0.5874686424126447
0.1,0.7,0.3,0.1,0.6064733457571347
0.3,0.2,0.8,0.1,0.618650764651659
0.1,0.6,0.4,0.1,0.6668865362980665
0.1,0.8,0.8,0.9,0.6316000218639275
0.0,0.8,0.1,0.5,0.6063626724340493
0.1,0.5,0.2,0.4,0.5874686424126447
0.4,0.0,0.9,0.4,0.6440714106331328
0.7,0.8,0.2,0.6,0.6175850155441394
0.1,0.8,0.3,0.3,0.5860560763011831
0.2,0.3,0.7,0.6,0.641981396298357
0.4,0.2,0.5,0.3,0.6453621298336301
0.1,0.5,0.6,0.1,0.6214304783731611
0.0,0.7,0.6,0.6,0.6063626724340494
0.2,0.8,0.0,0.5,0.6036443620358404
0.1,0.6,0.0,0.0,0.6784037278486991
0.6,0.4,0.9,0.1,0.6284536857395491
0.2,0.6,0.0,0.3,0.6036443620358404
0.2,0.1,0.0,0.8,0.590597850911731
0.2,0.9,0.6,0.0,0.606473345757135
0.3,0.5,0.7,0.8,0.6439607373100468
0.1,0.9,0.8,0.1,0.6214304783731612
0.1,0.6,0.8,0.5,0.6098497114898191
0.0,0.5,0.4,0.0,0.606473345757135
0.2,0.4,0.3,0.3,0.6046052497289366
0.2,0.8,0.9,0.2,0.6214304783731612
0.3,0.0,0.3,0.8,0.6439607373100469
0.3,0.1,0.9,0.7,0.6377645233190659
0.6,0.9,0.1,0.8,0.6261763387446929
0.1,0.9,0.1,0.9,0.6408166438436919
0.0,0.1,0.9,0.3,0.6231309186737912
0.1,0.6,0.6,0.3,0.6231606662802976
0.7,0.8,0.2,0.8,0.6439607373100467
0.2,0.7,0.4,0.1,0.6214304783731611
0.2,0.1,0.4,0.5,0.6248497578306278
0.5,0.7,0.7,0.8,0.6377645233190659
0.1,0.7,0.8,0.1,0.6098497114898191
0.9,0.9,0.8,0.1,0.6123863660999388
0.1,0.7,0.5,0.6,0.6182795533540282
0.4,0.8,0.3,0.1,0.606473345757135
0.7,0.3,0.4,0.4,0.6439607373100468
0.3,0.9,0.3,0.7,0.6266755552271207
0.6,0.4,0.9,0.3,0.6102942083881789
0.1,0.8,0.0,0.7,0.6237928325261146
0.0,0.1,0.4,0.1,0.6440714106331324
0.0,0.2,0.5,0.7,0.6248497578306278
0.2,0.2,0.3,0.3,0.6377542048855828
0.5,0.0,0.4,0.8,0.6439607373100468
0.2,0.3,0.7,0.7,0.6453621298336302
0.1,0.5,0.0,0.7,0.6451534573533259
0.2,0.6,0.0,0.5,0.6481736898616306
0.1,0.8,0.9,0.0,0.5906067050847684
0.0,0.3,0.2,0.7,0.7476541176560106
0.1,0.5,0.4,0.3,0.7138273796908743
0.3,0.3,0.8,0.2,0.618650764651659
0.3,0.2,0.8,0.3,0.6440714106331327
0.1,0.5,0.8,0.1,0.6553410710000379
0.2,0.1,0.0,0.9,0.6248497578306278
0.5,0.5,0.1,0.2,0.6266755552271207
0.5,0.7,0.8,0.0,0.5940743268581663
0.1,0.9,0.8,0.2,0.6106407125340145
0.1,0.5,0.2,0.5,0.6451534573533259
0.9,0.1,0.7,0.5,0.6439607373100468
0.3,0.5,0.8,0.0,0.6064733457571349
0.2,0.1,0.8,0.4,0.6453621298336302
0.1,0.5,0.6,0.2,0.6144852616543803
0.1,0.6,0.0,0.1,0.6063626724340491
0.2,0.0,0.6,0.9,0.643960737310047
0.2,0.0,0.2,0.1,0.6453621298336302
0.1,0.6,0.8,0.6,0.6033000262661381
0.2,0.2,0.9,0.0,0.587468642412645
0.4,0.8,0.3,0.3,0.6075621534891865
0.0,0.5,0.2,0.2,0.6063626724340492
0.1,0.8,0.6,0.2,0.6036443620358403
0.2,0.9,0.6,0.2,0.606473345757135
0.3,0.1,0.9,0.9,0.6439607373100468
0.1,0.7,0.0,0.9,0.6439607373100469
0.3,0.0,0.4,0.0,0.6440714106331326
0.1,0.6,0.6,0.4,0.5874686424126448
0.2,0.8,0.9,0.4,0.6064733457571351
0.0,0.2,0.7,0.5,0.6111736203224082
0.2,0.2,0.3,0.4,0.6257416048922544
0.1,0.7,0.8,0.2,0.6036443620358404
0.7,0.3,0.4,0.8,0.6439607373100468
0.1,0.7,0.5,0.7,0.6439607373100469
0.9,0.9,0.8,0.7,0.616743475029038
0.0,0.2,0.0,0.7,0.6439607373100469
0.1,0.8,0.0,0.8,0.654078177675808
0.1,0.9,0.5,0.1,0.6237928325261146
0.2,0.4,0.3,0.5,0.6316820796784822
0.4,0.6,0.2,0.3,0.6233588739726023
0.2,0.7,0.4,0.3,0.6217051566977714
0.7,0.8,0.3,0.4,0.6266755552271207
0.1,0.8,0.9,0.1,0.6214304783731612
0.2,0.5,0.5,0.0,0.606473345757135
0.1,0.3,0.0,0.1,0.6063626724340491
0.2,0.4,0.9,0.9,0.624849757830628
0.2,0.1,0.1,0.0,0.6208831589921416
0.6,0.9,0.2,0.4,0.6155076763766503
0.5,0.2,0.7,0.2,0.6440714106331327
0.1,0.7,0.3,0.3,0.5860560763011831
0.9,0.1,0.7,0.9,0.6439607373100468
0.1,0.8,0.3,0.5,0.6063626724340491
0.3,0.3,0.8,0.4,0.6451534573533259
0.0,0.1,0.7,0.3,0.721210594437174
0.1,0.5,0.0,0.8,0.6974154251223643
0.2,0.1,0.8,0.5,0.6248497578306278
0.1,0.5,0.4,0.4,0.5874686424126447
0.1,0.6,0.4,0.3,0.5860560763011832
0.2,0.2,0.9,0.1,0.6208831589921415
0.1,0.5,0.8,0.2,0.6862357894190688
0.1,0.0,0.9,0.7,0.6440714106331326
0.2,0.0,0.2,0.3,0.6248497578306277
0.3,0.5,0.8,0.2,0.6214304783731611
0.2,0.6,0.0,0.9,0.6439607373100468
0.1,0.9,0.2,0.1,0.5977939254962074
0.2,0.3,0.7,0.9,0.6503067502098281
0.5,0.7,0.8,0.4,0.6042986485403521
0.0,0.4,0.1,0.6,0.643960737310047
0.1,0.5,0.2,0.6,0.6349809299435505
0.8,0.4,0.5,0.7,0.6453621298336301
0.1,0.6,0.8,0.7,0.6451534573533259
0.1,0.6,0.0,0.2,0.5906067050847684
0.1,0.5,0.6,0.3,0.5860560763011831
0.2,0.7,0.4,0.4,0.6784037278486991
0.2,0.4,0.3,0.6,0.6174956577011977
0.1,0.7,0.1,0.0,0.6036443620358403
0.4,0.2,0.5,0.9,0.6439607373100469
0.1,0.7,0.8,0.3,0.5606623360919342
0.1,0.6,0.6,0.5,0.6064733457571347
0.1,0.9,0.5,0.2,0.5874686424126448
0.0,0.1,0.9,0.8,0.624849757830628
0.1,0.7,0.5,0.8,0.637754204885583
0.3,0.0,0.4,0.2,0.6451534573533259
0.1,0.8,0.0,0.9,0.6453621298336302
0.3,0.8,0.1,0.7,0.6209947247215651
0.2,0.1,0.1,0.1,0.7109951860838695
0.4,0.4,0.3,0.5,0.6377645233190659
0.1,0.8,0.9,0.2,0.587468642412645
0.2,0.8,0.9,0.6,0.6064733457571351
0.3,0.7,0.0,0.1,0.6063626724340491
0.4,0.8,0.3,0.7,0.616743475029038
0.2,0.1,0.8,0.6,0.6451534573533259
0.5,0.0,0.5,0.6,0.6439607373100468
0.1,0.9,0.8,0.4,0.6005617294402904
0.5,0.7,0.8,0.6,0.6168541483521238
0.1,0.8,0.3,0.6,0.587468642412645
0.0,0.4,0.8,0.7,0.6440714106331327
0.1,0.7,0.3,0.4,0.6036443620358403
0.2,0.0,0.7,0.1,0.6440714106331328
0.2,0.3,0.8,0.0,0.6144852616543803
0.2,0.0,0.2,0.5,0.6451534573533259
0.2,0.7,0.4,0.5,0.6063626724340492
0.9,0.1,0.8,0.5,0.6439607373100468
0.0,0.3,0.6,0.1,0.5885962533484481
0.1,0.6,0.2,0.3,0.588596253348448
0.1,0.9,0.2,0.2,0.5906067050847685
0.3,0.5,0.8,0.4,0.6037613093236562
0.1,0.6,0.4,0.4,0.5874686424126448
0.1,0.5,0.0,0.9,0.6453621298336301
0.5,0.2,0.7,0.6,0.6439607373100469
0.1,0.5,0.4,0.5,0.6439607373100468
0.0,0.3,0.5,0.2,0.6064733457571349
0.1,0.5,0.8,0.3,0.5860560763011831
0.3,0.9,0.4,0.3,0.6063626724340492
0.2,0.8,0.9,0.7,0.6008678631186665
0.6,0.5,0.0,0.3,0.620994724721565
0.6,0.9,0.3,0.0,0.6064733457571352
0.4,0.1,0.0,0.2,0.6451534573533259
0.0,0.1,0.9,0.1,0.6440714106331327
0.1,0.6,0.8,0.8,0.654078177675808
0.9,0.1,0.8,0.7,0.6439607373100468
0.1,0.5,0.2,0.7,0.6787960223610974
0.2,0.1,0.1,0.2,0.6570852308490641
0.1,0.5,0.6,0.4,0.7388392624457664
0.2,0.6,0.1,0.1,0.5940743268581664
0.5,0.5,0.2,0.0,0.6064733457571351
0.3,0.8,0.1,0.9,0.6451534573533259
0.1,0.6,0.6,0.6,0.6503994871169233
0.1,0.8,0.9,0.3,0.737217585621639
0.2,0.7,0.4,0.6,0.620069213223867
0.3,0.7,0.0,0.3,0.6063626724340491
0.2,0.3,0.8,0.1,0.6064733457571349
0.1,0.9,0.8,0.5,0.5940743268581663
0.2,0.9,0.6,0.6,0.6063626724340491
0.3,0.0,0.4,0.4,0.637764523319066
0.2,0.0,0.7,0.2,0.6248497578306277
0.1,0.8,0.3,0.7,0.5977939254962074
0.0,0.0,0.3,0.8,0.6310149955242269
0.0,0.2,0.3,0.4,0.6345913077369492
0.2,0.0,0.2,0.7,0.6171908938196611
0.6,0.5,0.0,0.5,0.6439607373100469
0.1,0.7,0.3,0.5,0.6237928325261146
0.7,0.8,0.4,0.4,0.6266755552271207
0.4,0.6,0.3,0.2,0.6063626724340492
0.0,0.4,0.3,0.3,0.6063626724340492
0.1,0.9,0.2,0.3,0.5860560763011832
0.3,0.3,0.8,0.8,0.6439607373100468
0.5,0.7,0.9,0.0,0.609849711489819
0.6,0.1,0.1,0.6,0.6439607373100469
0.3,0.5,0.8,0.6,0.6377645233190659
0.3,0.4,0.8,0.4,0.6440714106331326
0.3,0.2,0.8,0.9,0.6316820796784821
0.0,0.3,0.0,0.9,0.6439607373100468
0.1,0.6,0.2,0.4,0.618279553354028
0.2,0.6,0.1,0.2,0.6093763782080023
0.1,0.6,0.4,0.5,0.6237928325261146
0.4,0.4,0.3,0.9,0.6439607373100468
0.2,0.7,0.4,0.7,0.645153457353326
0.0,0.2,0.4,0.3,0.6440714106331328
0.2,0.1,0.1,0.3,0.654078177675808
0.8,0.4,0.7,0.2,0.6037613093236562
0.1,0.5,0.1,0.0,0.5417046295468837
0.2,0.2,0.9,0.4,0.6248497578306279
0.2,0.1,0.8,0.8,0.6377645233190659
0.1,0.6,0.8,0.9,0.6439607373100469
0.2,0.3,0.8,0.2,0.6358371528998497
0.3,0.8,0.2,0.1,0.6063626724340492
0.2,0.8,0.1,0.4,0.6063626724340492
0.1,0.7,0.8,0.5,0.6064733457571347
0.1,0.7,0.1,0.2,0.6185131555862405
0.1,0.6,0.0,0.4,0.6685604068304601
0.1,0.7,0.6,0.0,0.5955992039822925
0.0,0.1,0.7,0.5,0.5852043971094887
0.1,0.5,0.2,0.8,0.6849491987632487
0.1,0.5,0.6,0.5,0.7130880593475037
0.1,0.6,0.6,0.7,0.6439607373100469
0.2,0.0,0.2,0.9,0.6453621298336302
0.4,0.6,0.3,0.4,0.6283430124164632
0.8,0.4,0.7,0.4,0.6440714106331324
0.0,0.2,0.1,0.1,0.587468642412645
0.1,0.8,0.3,0.8,0.637754204885583
0.2,0.6,0.8,0.9,0.6439607373100468
0.6,0.9,0.3,0.6,0.620772485669056
0.2,0.6,0.1,0.3,0.5606623360919342
0.5,0.0,0.6,0.2,0.6440714106331326
0.1,0.9,0.2,0.4,0.6784037278486991
0.3,0.0,0.4,0.6,0.6342960555690229
0.0,0.3,0.1,0.5,0.7208460428150216
0.1,0.7,0.3,0.6,0.7207484375416516
0.4,0.4,0.4,0.3,0.616743475029038
0.3,0.9,0.4,0.7,0.6266755552271207
0.3,0.3,0.9,0.0,0.6573684231898757
0.0,0.2,0.7,0.1,0.6064733457571349
0.1,0.8,0.6,0.6,0.6144852616543802
0.2,0.1,0.1,0.4,0.6174585451082514
0.2,0.3,0.8,0.3,0.637764523319066
0.2,0.1,0.8,0.9,0.637910856688219
0.2,0.5,0.5,0.5,0.6248497578306281
0.1,0.9,0.5,0.5,0.6063626724340491
0.1,0.6,0.2,0.5,0.6063626724340491
0.1,0.6,0.4,0.6,0.6349809299435505
0.2,0.5,0.0,0.4,0.6207724856690556
0.2,0.1,0.5,0.1,0.6349809299435504
0.3,0.8,0.2,0.3,0.609849711489819
0.1,0.1,0.9,0.1,0.6440714106331324
0.2,0.2,0.3,0.9,0.6248497578306278
0.1,0.8,0.9,0.5,0.588596253348448
0.1,0.5,0.8,0.5,0.6842408350802194
0.1,0.5,0.4,0.7,0.7566872262921943
0.1,0.5,0.1,0.1,0.6565048372915883
0.8,0.4,0.7,0.8,0.6439607373100467
0.0,0.3,0.8,0.1,0.6064733457571349
0.1,0.7,0.1,0.3,0.5860560763011832
0.2,0.7,0.4,0.9,0.6453621298336303
0.1,0.7,0.6,0.1,0.6064733457571347
0.4,0.8,0.5,0.0,0.5860560763011831
0.9,0.1,0.9,0.9,0.6439607373100468
0.1,0.6,0.0,0.5,0.6063626724340491
0.7,0.8,0.5,0.2,0.6156183496997361
0.0,0.1,0.8,0.9,0.6439607373100469
0.1,0.6,0.6,0.8,0.654078177675808
0.1,0.8,0.3,0.9,0.6453621298336302
0.2,0.9,0.0,0.1,0.6182795533540282
0.1,0.5,0.6,0.6,0.6349809299435504
0.1,0.5,0.2,0.9,0.6453621298336301
0.1,0.9,0.2,0.5,0.6063626724340491
0.5,0.7,0.9,0.6,0.6168541483521238
0.2,0.3,0.3,0.9,0.6439607373100468
0.4,0.1,0.0,0.8,0.6397099850646714
0.2,0.2,0.9,0.6,0.6314551706655981
0.1,0.7,0.3,0.7,0.6439607373100468
0.2,0.1,0.1,0.5,0.653705788898919
0.2,0.1,0.9,0.0,0.6208831589921414
0.2,0.4,0.4,0.3,0.6208831589921414
0.3,0.5,0.9,0.0,0.609849711489819
0.0,0.6,0.9,0.6,0.6440714106331327
0.1,0.8,0.6,0.7,0.6214304783731612
0.3,0.0,0.4,0.8,0.6683495585213907
0.3,0.4,0.8,0.8,0.6439607373100468
0.1,0.9,0.5,0.6,0.5955992039822925
0.2,0.1,0.5,0.2,0.6440714106331327
0.2,0.2,0.4,0.1,0.6208831589921416
0.2,0.6,0.1,0.5,0.628343012416463
0.2,0.7,0.5,0.0,0.636978936633143
0.3,0.2,0.9,0.3,0.6453621298336301
0.3,0.8,0.2,0.5,0.5606623360919342
0.2,0.0,0.7,0.5,0.6440714106331328
0.0,0.2,0.3,0.1,0.6064733457571349
0.1,0.6,0.2,0.6,0.653705788898919
0.1,0.6,0.4,0.7,0.6316820796784821
0.1,0.8,0.9,0.6,0.587468642412645
0.9,0.2,0.0,0.3,0.6439607373100468
0.2,0.0,0.3,0.1,0.7360422723432983
0.1,0.7,0.8,0.7,0.6440714106331327
0.0,0.4,0.0,0.3,0.6214304783731611
0.1,0.8,0.1,0.3,0.5606623360919342
0.1,0.6,0.9,0.1,0.5885962533484481
0.4,0.2,0.7,0.4,0.6453621298336301
0.4,0.4,0.5,0.0,0.5860560763011831
0.1,0.5,0.8,0.6,0.6840918792915667
0.2,0.3,0.8,0.5,0.6451534573533259
0.2,0.2,0.9,0.7,0.6440714106331327
0.1,0.8,0.4,0.0,0.6182795533540282
0.2,0.5,0.0,0.6,0.645153457353326
0.8,0.4,0.8,0.9,0.6453621298336301
0.1,0.6,0.0,0.6,0.6851920628280016
0.2,0.1,0.1,0.6,0.643960737310047
0.6,0.9,0.4,0.4,0.6155076763766503
0.2,0.7,0.5,0.1,0.606473345757135
0.2,0.6,0.1,0.6,0.719089908659019
0.3,0.2,0.0,0.9,0.6439607373100468
0.5,0.0,0.6,0.8,0.6453621298336301
0.0,0.0,0.4,0.5,0.6379108566882192
0.0,0.1,0.9,0.6,0.6311967693038953
0.3,0.5,0.9,0.2,0.6064733457571349
0.7,0.8,0.5,0.8,0.6439607373100467
0.1,0.9,0.5,0.7,0.6214304783731612
0.6,0.5,0.1,0.7,0.6377645233190659
0.4,0.8,0.5,0.4,0.6063626724340492
0.3,0.4,0.9,0.0,0.606473345757135
0.3,0.3,0.9,0.4,0.6453621298336301
0.2,0.0,0.7,0.6,0.637910856688219
0.3,0.8,0.2,0.7,0.6037613093236562
0.7,0.3,0.7,0.2,0.6316720098110363
0.1,0.9,0.8,0.9,0.6408166438436919
0.3,0.0,0.5,0.0,0.6440714106331326
0.0,0.5,0.6,0.4,0.6064733457571349
0.2,0.0,0.3,0.2,0.6349809299435504
0.1,0.8,0.9,0.7,0.6237928325261146
0.2,0.9,0.7,0.2,0.5885962533484481
0.2,0.3,0.4,0.1,0.6064733457571349
0.4,0.4,0.5,0.2,0.6208831589921416
0.2,0.3,0.8,0.6,0.6379108566882191
0.0,0.1,0.8,0.7,0.6169463954660523
0.1,0.6,0.2,0.7,0.7539676379716957
0.1,0.8,0.1,0.4,0.6036443620358404
0.2,0.7,0.5,0.2,0.5874686424126448
0.9,0.2,0.0,0.9,0.6439607373100468
0.2,0.6,0.1,0.7,0.6453621298336303
0.1,0.6,0.9,0.2,0.5874686424126448
0.2,0.1,0.9,0.2,0.6239619574993207
0.0,0.3,0.9,0.1,0.606473345757135
0.1,0.7,0.6,0.3,0.5860560763011832
0.5,0.8,0.0,0.2,0.6688966679652314
0.1,0.7,0.1,0.5,0.6500580814787685
0.1,0.8,0.4,0.1,0.6064733457571347
0.3,0.9,0.5,0.3,0.6064733457571351
0.7,0.3,0.7,0.4,0.6440714106331326
0.2,0.2,0.4,0.5,0.6439607373100469
0.5,0.2,0.9,0.0,0.6229435473174132
0.2,0.1,0.5,0.4,0.6440714106331327
0.4,0.8,0.5,0.6,0.6284095311442309
0.1,0.6,0.7,0.0,0.6036443620358403
0.7,0.8,0.6,0.2,0.6156183496997361
0.0,0.2,0.2,0.7,0.6248497578306278
0.3,0.5,0.9,0.4,0.628697141671668
0.2,0.5,0.5,0.9,0.6248497578306281
0.1,0.7,0.3,0.9,0.6453621298336301
0.2,0.0,0.7,0.7,0.643960737310047
0.3,0.8,0.2,0.9,0.6439607373100469
0.1,0.9,0.9,0.0,0.6182602381028763
0.2,0.3,0.8,0.7,0.6416654489720647
0.2,0.4,0.4,0.9,0.6248497578306279
0.2,0.9,0.0,0.5,0.5874686424126448
0.2,0.2,0.9,0.9,0.7360422723432982
0.0,0.2,0.1,0.7,0.6223889108142885
0.1,0.8,0.9,0.8,0.6314028478998234
0.3,0.1,0.3,0.1,0.6440714106331327
0.5,0.0,0.7,0.2,0.6453621298336301
0.6,0.9,0.5,0.0,0.6064733457571352
0.0,0.2,0.5,0.4,0.6440714106331327
0.2,0.1,0.9,0.3,0.654078177675808
0.3,0.0,0.5,0.2,0.6316820796784821
0.1,0.7,0.8,0.9,0.6503067502098281
0.1,0.8,0.1,0.5,0.6063626724340491
0.2,0.1,0.1,0.8,0.6377645233190659
0.4,0.6,0.4,0.9,0.6439607373100468
0.2,0.9,0.7,0.4,0.606473345757135
0.0,0.0,0.5,0.1,0.6553205330100567
0.1,0.6,0.2,0.8,0.6048755693647182
0.6,0.1,0.3,0.2,0.6439607373100469
0.1,0.7,0.6,0.4,0.6306710850663506
0.1,0.6,0.9,0.3,0.560662336091934
0.6,0.5,0.2,0.3,0.620994724721565
0.1,0.7,0.1,0.6,0.5874686424126448
0.2,0.6,0.9,0.5,0.6208831589921414
0.2,0.7,0.5,0.4,0.6036443620358403
0.1,0.9,0.5,0.9,0.6258540039847509
0.2,0.4,0.5,0.0,0.606473345757135
0.2,0.6,0.1,0.9,0.645153457353326
0.3,0.5,0.9,0.6,0.6447956743760519
0.3,0.8,0.3,0.1,0.6237928325261146
0.9,0.2,0.1,0.7,0.6439607373100468
0.3,0.2,0.1,0.3,0.6451534573533259
0.6,0.1,0.3,0.4,0.6439607373100469
0.1,0.8,0.9,0.9,0.6439607373100469
0.5,0.5,0.3,0.8,0.6439607373100468
0.2,0.1,0.9,0.4,0.6453621298336302
0.7,0.8,0.6,0.8,0.6439607373100467
0.4,0.6,0.5,0.1,0.606473345757135
0.4,0.8,0.6,0.1,0.5860560763011831
0.4,0.1,0.1,0.6,0.6439607373100469
0.2,0.1,0.1,0.9,0.6349809299435504
0.0,0.8,0.1,0.9,0.6439607373100468
0.2,0.5,0.6,0.1,0.6036443620358404
0.5,0.8,0.0,0.8,0.6377645233190659
0.1,0.7,0.9,0.0,0.6404831770571373
0.2,0.7,0.5,0.5,0.6063626724340492
0.1,0.9,0.2,0.9,0.6353772620393545
0.2,0.8,0.2,0.5,0.6063626724340492
0.1,0.8,0.4,0.3,0.7068075316009432
0.2,0.6,0.2,0.1,0.5874686424126448
0.2,0.3,0.8,0.9,0.6439607373100469
0.8,0.5,0.0,0.3,0.6037613093236562
0.4,0.4,0.5,0.8,0.6416654489720646
0.2,0.3,0.0,0.1,0.6214304783731612
0.1,0.8,0.7,0.1,0.6064733457571349
0.4,0.2,0.8,0.5,0.6440714106331327
0.1,0.9,0.9,0.2,0.5874686424126448
0.2,0.0,0.3,0.5,0.643960737310047
0.3,0.5,0.9,0.8,0.6553205330100567
0.4,0.8,0.6,0.5,0.6255293778171848
0.5,0.8,0.1,0.0,0.6063626724340493
0.2,0.5,0.6,0.2,0.606473345757135
0.1,0.9,0.0,0.0,0.6005617294402904
0.0,0.1,0.6,0.7,0.6439607373100467
0.0,0.3,0.2,0.2,0.5874686424126448
0.2,0.2,0.5,0.0,0.5906067050847684
0.9,0.2,0.2,0.3,0.6439607373100468
0.3,0.2,0.1,0.5,0.6439607373100468
0.3,0.4,0.0,0.0,0.6063626724340491
0.2,0.1,0.5,0.7,0.6248497578306278
0.2,0.6,0.2,0.3,0.5885962533484481
0.1,0.3,0.0,0.7,0.6439607373100467
0.2,0.5,0.1,0.1,0.5874686424126448
0.2,0.3,0.9,0.0,0.6067777026435786
0.1,0.8,0.1,0.7,0.6098497114898191
0.5,0.5,0.4,0.2,0.6267862285502064
0.8,0.5,0.0,0.7,0.6439607373100467
0.1,0.8,0.4,0.4,0.6512138334930958
0.2,0.0,0.8,0.1,0.6248497578306277
0.1,0.9,0.6,0.1,0.6064733457571349
0.2,0.9,0.0,0.9,0.6248497578306279
0.1,0.6,0.9,0.5,0.7140404089919211
0.0,0.1,0.9,0.4,0.6125117562086796
